trade_id,ticker,trade_date,trade_type,trade_volume,trade_price,total_value,customer_id,broker_id,market,order_type,trade_status,currency,transaction_fee,net_value,trade_execution_time,settlement_date,exchange_rate,commission,exchange_name,account_status
542ef29e-1bcf-492f-b98b-07573036f6b9,NFLX,2025-02-06 17:47:52,sell,329,1154.87,547.5,e50dede5-a395-4867-b397-d1a1f6419405,1ab444a7-2be2-4bd1-97de-ace84dfd3ecd,OTC,buy,executed,EUR,0.93,328.65,Republican,2024-12-17 03:23:54,1.04,5.23,NASDAQ,active
b063e9a0-d393-4aad-8835-075f2d798f3e,NFLX,2024-05-31 09:19:53,sell,564,1133.3,487.59,11ca2a0b-32f1-44d8-afcb-0dce06dee37b,48a84587-62c9-44fc-b686-cfa7e94ded1e,NASDAQ,sell,pending,USD,7.47,475.56,describe,2022-03-29 08:21:37,0.8,49.13,NASDAQ,active
11ea2c00-863e-4be2-a8d9-92924a85e443,AMZN,2024-02-15 21:51:47,sell,772,813.72,1439.39,02d3fb7e-84be-4e1c-9e5f-feaa0eb54078,e8e977f0-dc15-47c5-93a7-55812bfcc524,NYSE,buy,executed,USD,8.61,747.88,item,2023-08-02 10:36:14,1.19,49.49,OTC,active
210f2a8a-1c59-4736-bd56-1b27283379b8,AAPL,2024-10-27 00:31:03,buy,930,627.97,380.75,119a7396-be3e-4a90-ba6e-aaa56b1d20b9,dd9e7b6d-e751-42a4-b481-38b5639509c4,NASDAQ,sell,executed,USD,29.76,279.32,design,2021-05-13 00:08:03,1.15,8.09,NYSE,locked
6ea4b405-4f4c-4f0b-b4a7-3f9dded5c017,AAPL,2024-04-18 09:50:44,sell,676,734.1,228.88,f06c69d9-9339-404b-9a8c-b3d728a5e34d,80a233e3-33f6-4730-9665-df7c4f70b88b,OTC,sell,pending,JPY,48.26,1362.29,sense,2024-02-29 05:57:12,0.81,6.42,NYSE,active
fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,GOOGL,2021-06-21 15:34:01,sell,666,328.99,312.77,663463e9-d317-48c9-9060-573a721b7707,869e8836-3f30-4a12-8ebc-a2649ad75b94,OTC,buy,pending,USD,41.55,143.49,get,2025-02-05 20:28:36,0.86,37.1,OTC,locked
76733597-75cf-4755-bdaf-76e7e115d52b,MSFT,2025-02-27 07:15:11,buy,607,460.34,222.83,49b49625-1752-415c-bcbf-15830a0175e5,74d082c5-eb3c-4270-a188-d3d7a573dc30,OTC,sell,pending,USD,43.23,688.81,hand,2022-10-15 11:03:56,0.96,39.75,NYSE,on-hold
cf5b294d-d2cc-4853-9cef-5ef4641e7f8c,TSLA,2021-09-30 10:02:37,sell,272,850.28,318.01,e66414db-2df8-44a8-bfc7-4cb86a40e5cc,753439c0-6e9c-42ba-bbb5-e0379e23faf9,NASDAQ,sell,pending,USD,27.1,452.95,if,2021-10-26 06:16:51,0.92,13.61,NYSE,on-hold
64bfc76d-1874-4d7d-9190-c53fb2d2570a,MSFT,2020-08-17 23:32:23,sell,395,508.9,1197.49,286e3f0a-dedb-4ec4-a2b2-de4b3d5cab0e,89a92af3-a0ca-4f8e-a1ef-2dd3461633bc,NYSE,sell,pending,EUR,39.48,1277.52,film,2020-10-28 16:27:51,0.89,39.64,OTC,active
e6f8dac3-b8ef-4250-b9fe-60c6b2b302d3,FB,2022-02-08 07:22:41,sell,447,670.72,1449.84,fe0d40b4-6949-4671-be55-33bae8a2f417,fecd0ded-1f08-4855-8d85-ddf1c3094f28,NYSE,buy,canceled,USD,0.91,1408.82,home,2020-11-28 02:26:32,0.88,14.7,NYSE,active
c43be7af-8120-453d-9aef-ff21c161b06c,FB,2023-01-12 04:58:57,buy,566,994.53,952.42,40b55023-2a32-4553-b370-8a7e68fc0e45,76509bcd-0b6d-45d7-818d-72af3516567d,NASDAQ,buy,executed,JPY,44.98,1073.02,agreement,2020-11-17 17:31:57,1.11,13.49,OTC,on-hold
bfeeb533-acf5-4149-b1c9-d0dca38cc35f,AAPL,2024-03-09 09:44:14,sell,330,791.28,966.42,663b4427-bef7-410a-97f9-f3a761936947,09ab99a3-658c-42ee-b1c4-6ef9db13f2ec,OTC,sell,canceled,USD,35.43,203.63,action,2022-05-22 22:11:56,1.04,36.45,NYSE,locked
22f06403-eac9-4d37-b587-8d331d5bd8b0,GOOGL,2023-01-15 14:47:50,buy,90,642.22,826.14,7c192e61-76d8-4bc7-bfa9-3b6eab987d93,8c65d01b-1521-4825-9177-fdd5761b7e11,NYSE,sell,executed,EUR,16.64,906.8,realize,2022-04-27 02:24:06,1.12,24.13,NYSE,on-hold
23e7cd20-700e-4842-b334-685db6ad478c,AMZN,2024-04-06 00:09:30,sell,398,1042.5,1030.95,294f513f-d770-446e-8775-d7abd2077bc4,9b639a38-049f-4b5f-96a7-aa062babba12,NASDAQ,buy,pending,EUR,15.71,1183.71,black,2021-10-06 23:24:01,1.06,2.44,OTC,locked
bdcf6fd4-88df-42c1-9fc8-628d4b4d1079,TSLA,2023-08-01 15:31:56,buy,523,1477.42,530.05,c37a927b-abe0-4b22-93dc-a1542b1fc2ab,274b8b98-45f3-4c5a-ad68-fb4502deb2e6,OTC,sell,pending,EUR,47.17,626.68,let,2023-04-21 20:34:56,0.84,47.92,NYSE,active
08d16094-b6e3-491b-b777-d8232d8d7db8,NFLX,2024-10-14 02:45:24,sell,166,756.53,552.61,0c39bd0e-b25d-4530-b12a-b8eb3756b005,85db19d7-cfbf-4d39-a281-9fced624f055,OTC,sell,executed,EUR,36.9,1374.27,put,2021-02-17 16:30:15,0.81,38.53,NASDAQ,locked
71a91c81-4eee-4680-b0ba-8fe363ff910d,TSLA,2020-09-14 04:02:44,buy,583,302.43,861.2,c5bca449-0c75-4a17-8131-c6019923fc7a,edc72f12-33a5-4ac6-8461-994d609cfe40,OTC,buy,executed,USD,10.59,1368.17,enjoy,2023-06-12 07:12:53,0.83,26.12,NYSE,active
176519e7-3332-432b-bd10-fa95e8a44238,TSLA,2020-05-24 03:35:39,sell,703,943.12,1256.95,03ba33a0-fd42-469c-8727-59406bf36656,ae11d3c2-3130-4c8f-920e-0734564d46aa,OTC,sell,pending,USD,1.24,1148.89,relationship,2020-10-17 14:05:18,0.86,18.98,NYSE,active
18bafcc9-e1dd-4fdf-b570-543638772265,MSFT,2021-09-07 21:56:10,buy,788,1322.77,798.85,6a6a0149-0b44-476d-aac3-9be9b958d153,53bf8b10-d0cc-41a5-9b91-2adc833334f6,NYSE,buy,pending,USD,28.83,1345.89,future,2025-01-14 13:28:24,0.88,29.21,NASDAQ,locked
3505c563-9fea-47cc-b086-2fe3a0751372,NFLX,2024-11-12 07:57:30,buy,784,894.05,1185.28,1eed0236-6d89-4035-b05d-45c76522e8b9,5b48961f-1b1b-4cd7-b6ba-49183b7f1998,NYSE,buy,canceled,USD,19.73,558.45,game,2021-09-25 17:50:35,1.08,12.21,NYSE,locked
50f51e97-a76c-41cb-a6f2-9d1d03d6af3f,TSLA,2020-05-11 13:04:38,sell,165,963.82,142.36,38583966-7572-46f6-b677-f5b463a1bcaa,4748ffb3-d0a9-4757-a870-2d9710e67176,NYSE,buy,pending,USD,5.05,775.67,rate,2023-05-25 16:49:16,0.93,42.61,OTC,active
37f39aac-e2ad-428b-913c-9f250b3f953a,AAPL,2023-10-03 13:16:58,buy,627,970.65,449.03,7fe436d1-994f-4c31-847d-d6784d315923,b668705d-1a10-448c-bd8f-b938fbac9ade,NASDAQ,sell,executed,JPY,48.58,1451.13,not,2025-02-05 18:41:12,0.83,21.14,NASDAQ,locked
18412e07-f583-4c69-807f-26542be4be9c,AAPL,2023-01-07 01:17:23,buy,151,1014.36,305.97,6379064f-b241-495b-a180-f402fb3e127f,c57ae3ff-f8ed-48ae-acaf-8800ad8ae364,OTC,buy,canceled,USD,38.37,214.15,rule,2021-05-22 07:46:02,1.1,42.44,NASDAQ,on-hold
c2ffd690-a2a6-461a-ace2-7ec9550100bf,MSFT,2022-12-18 05:01:00,sell,514,562.78,748.72,7b6ce596-aa97-435d-99ff-74ebfa5f9e72,9bc8d6f6-0484-41b3-95c9-74a411489054,NYSE,buy,pending,JPY,10.85,1497.82,which,2025-03-26 23:11:43,1.09,44.91,OTC,active
a3fdd59c-82d2-4bf8-a1e3-178b72ebde4e,NFLX,2022-03-27 10:34:50,buy,635,929.96,944.12,fd06875b-b462-431f-9664-56be80e022c8,9dc906df-056e-4d78-bb8c-0f8403671560,NYSE,buy,pending,EUR,23.47,455.67,song,2021-04-24 17:58:45,1.05,2.88,NYSE,on-hold
6db2094b-bce7-4298-bc84-78214f10b422,TSLA,2022-04-30 23:46:00,buy,696,705.72,282.87,2336d60b-0f57-4d6b-9452-e1309ea8ffe3,33b70b63-4bee-4160-bfac-89fe5fe0c7c3,NYSE,buy,pending,USD,41.46,574.16,civil,2023-06-15 17:28:42,0.94,15.35,NASDAQ,on-hold
3cf1c29e-09b4-413c-a45c-a94a345298c4,AMZN,2024-01-12 22:18:17,sell,966,703.4,319.51,225f52ab-5425-44b8-a098-d2e3bd3fdb62,c976ec61-a4c3-4af7-914a-36bf47334b73,NASDAQ,sell,executed,EUR,18.62,1419.75,soon,2020-08-05 09:01:42,1.14,27.66,NASDAQ,on-hold
6a367425-fa41-4d2e-8ab2-14388557ec6c,MSFT,2022-09-17 12:27:08,buy,309,429.76,1265.84,d8d0b8db-3aa0-4694-8610-c42dc0241ac1,3e040782-57bd-4ca8-94ce-20eabb9d92c0,OTC,buy,canceled,USD,13.28,268.53,describe,2024-11-04 21:40:48,1.19,26.54,NYSE,on-hold
aa3dd585-eaec-44e0-a819-09ce0dd7cac2,AMZN,2022-05-15 21:06:28,sell,781,990.53,617.76,b8314c26-b23f-4738-aff6-28bccd2bf206,61a90fb1-df69-4560-9baa-078538f217f0,NYSE,sell,canceled,JPY,32.24,885.79,near,2022-12-29 14:40:25,1.14,0.5,NYSE,on-hold
018c0313-a139-4d49-b13e-90352efcd60c,MSFT,2020-10-22 01:51:53,sell,764,141.38,797.83,f42323d9-11ea-4815-bddc-44f5deaf9631,fdf48930-a265-4f65-8d56-e00031456a6c,OTC,buy,canceled,USD,46.9,1439.98,chance,2021-12-29 19:25:44,1.14,17.38,NASDAQ,active
97b6a461-2c76-44c1-977d-8b262024c407,AAPL,2024-12-04 12:41:13,buy,374,1256.67,1203.15,3451cf94-ee8b-46d3-8b94-6541d4cae432,6d1e0d7d-1402-46ee-81e6-935f3c7ed208,OTC,buy,pending,JPY,12.05,605.48,share,2024-03-25 11:15:41,0.97,39.29,NYSE,active
3291bc95-b8bf-4cae-aa06-4fd24fbc0984,GOOGL,2022-05-05 06:36:35,buy,553,1255.93,1253.18,3fbc75e0-9b19-4112-ad2a-e08e6c8c5d0e,72c1e68e-9390-4193-890c-e3154d980202,OTC,sell,executed,USD,42.9,1240.75,prove,2021-12-21 01:13:43,1.2,23.71,OTC,on-hold
7b2e00e6-c802-4d0e-9cc7-eb514598ab17,GOOGL,2020-12-08 22:06:14,sell,16,1067.27,1360.68,65f35984-5c0d-4fcc-b8f9-60bdf37599aa,70fe05a1-7880-4dc6-aaf2-b71860b217f9,NYSE,sell,pending,JPY,13.35,827.59,knowledge,2024-07-22 05:01:29,1.13,3.49,NYSE,locked
c2a49fd8-6ef5-4cee-bc24-3f9f9c014262,GOOGL,2021-08-01 14:49:19,buy,582,711.0,935.49,7b64665c-cb26-4809-b429-73f5d1d18e0b,6d69e88c-61a4-4230-830d-cc74051256b8,NYSE,sell,executed,JPY,5.16,471.94,too,2020-12-18 21:58:21,1.03,11.39,NASDAQ,active
4cdbf99e-ebe9-4dd4-a80d-9169c24489e1,NFLX,2024-10-29 08:02:36,buy,117,164.36,687.6,2cfaa174-ba05-4e68-8d87-b7be271dd0f1,4e4c01f6-76b1-48fa-a165-2fd341dddedf,NASDAQ,sell,pending,USD,32.46,869.15,long,2022-09-01 06:31:25,1.05,25.7,OTC,on-hold
7b189d5d-9b24-4a55-8fe8-8b776009a05a,MSFT,2020-11-13 19:53:25,sell,152,740.8,1219.85,782152e0-b701-4925-a2fb-e906554ed52c,308b5146-ea87-4f65-a79c-058a321a6d71,NYSE,buy,canceled,EUR,18.9,497.07,above,2020-05-14 04:40:24,1.19,41.78,NASDAQ,on-hold
b9b03c1a-baf9-406d-802d-dcc4dc956e31,AAPL,2023-06-11 02:21:58,buy,824,1345.58,637.4,6a7330b3-ecfa-4700-a790-eee07dcfe924,be006ccb-f872-4487-a507-c321f0b6844f,NASDAQ,buy,pending,EUR,44.47,1124.51,hour,2023-07-11 11:35:12,0.84,16.19,NASDAQ,active
fcce3ef8-a41b-44c2-8ecc-b0ab7d5338ca,NFLX,2020-11-11 15:17:58,sell,611,848.83,1488.49,fe12ace5-09f0-4f24-a28f-553768a64d97,eea00af9-6283-450f-9fdd-c20aebee30cf,OTC,sell,pending,USD,23.33,1136.17,others,2021-08-21 18:17:52,1.07,22.38,OTC,locked
f5044d15-6fb1-48c2-8350-bf4f31b8f079,GOOGL,2022-06-06 09:07:41,buy,576,730.13,1336.15,b8e51141-c067-4073-a9c0-00f0c571f9ab,7d165228-b589-417e-8275-b18a593c73f2,NYSE,buy,pending,EUR,6.42,998.85,prove,2023-05-23 05:12:43,1.03,49.01,OTC,locked
62a53193-a6a1-4c2b-8ec5-bad7b24ae6e3,AAPL,2023-11-12 18:25:12,sell,832,1172.98,1452.96,7a4c38ef-3e0a-466d-bf2d-bf97bc547d54,5c85a58c-d029-4d6b-abe5-5cc408d57cf7,OTC,sell,pending,EUR,35.88,1113.45,program,2020-07-01 02:36:24,0.97,43.55,OTC,active
25dbbe8d-a534-4425-aa69-b7f7b28d7cb8,AAPL,2022-06-25 05:54:36,buy,41,729.28,641.62,ae5a5f99-f1bb-4d9b-b499-bb6b9afdd464,9a26755a-3f56-4381-8119-055925b9de82,NASDAQ,sell,canceled,USD,17.28,170.11,particular,2021-08-18 20:34:54,0.87,1.21,OTC,locked
17a15a60-c55e-4efb-9de2-0f2d03288b00,FB,2023-07-12 10:43:30,buy,314,988.61,604.35,f9619ae2-960e-4c1a-b4c0-fd1865cd7fd1,e8f26d63-84be-47ed-9491-b51de6a7a6b0,NYSE,sell,executed,USD,2.55,502.78,current,2023-11-09 08:44:08,0.86,20.37,NYSE,active
40bc2b56-6d47-42f8-946a-77af2a736a67,NFLX,2022-10-30 06:48:18,sell,742,495.22,386.93,a8928ad4-887f-419c-b7ba-19f9802a63cc,4ed7b3f3-9609-42eb-a1fe-6f28e2fb8d66,NASDAQ,sell,executed,USD,47.49,627.12,similar,2023-10-05 03:28:19,1.01,48.8,NASDAQ,on-hold
ba47680f-eca0-4629-a05b-c7eac0a15dbc,TSLA,2021-01-05 10:33:54,sell,289,200.93,927.41,c6d53a90-9296-4e08-a2dc-b5741bf962a5,2488dee3-d071-4f73-982a-2099cc2b2f49,NASDAQ,sell,pending,JPY,24.63,442.44,exist,2022-01-15 07:02:18,0.82,34.96,NYSE,locked
b2f240e3-65e1-405b-bf8f-f33eee1595cf,AMZN,2022-11-17 13:18:29,sell,979,458.0,1162.38,d0fee4f1-2b1c-4d3d-bcad-b3fd01a4c2d1,11e121c7-18cc-4417-8067-743e7de1936b,OTC,sell,canceled,EUR,31.4,1042.09,staff,2023-10-24 12:03:37,1.1,26.21,NYSE,on-hold
49d0aac1-a78e-437c-aab6-2dbf8663e8bb,GOOGL,2023-12-04 05:36:43,sell,496,358.36,1276.74,2fb7e9bd-5fe9-4750-ad28-a2a82baeafc7,7c89617d-32b1-492b-a263-960ab43c6fef,OTC,buy,pending,JPY,46.2,769.01,court,2024-07-13 21:16:43,0.82,0.26,OTC,on-hold
912cf322-735e-4153-9c38-92e8f2cfcd63,GOOGL,2022-01-24 18:18:03,buy,182,1314.56,966.43,bffa7a4f-0f19-42db-b370-dc1d2f85f99d,311f5d4a-c258-4de2-8f26-54892ec75a83,NASDAQ,buy,pending,EUR,2.56,306.35,event,2023-09-26 09:27:07,0.92,15.38,OTC,active
9fda15ac-e9b8-4e7a-a078-6a1f70d3b5f7,TSLA,2021-03-09 13:53:01,sell,570,647.46,412.5,146e6a4f-2a87-4e02-a2ed-50b9de4cf8bc,1feb21c7-60b2-414b-95f0-e5ea4b0a4742,NASDAQ,sell,executed,JPY,16.37,864.76,factor,2020-10-20 23:26:08,0.94,45.13,NYSE,on-hold
3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,NFLX,2024-04-28 02:16:22,sell,779,719.93,185.13,19cea0c3-c2b2-447d-ac3c-ebe37c35b274,c075e119-441d-4e33-8fa1-659f026f05f6,NYSE,sell,pending,EUR,21.21,257.66,account,2025-03-18 21:57:40,1.16,7.65,NASDAQ,active
18caa0a9-0ab7-4b5d-bcd4-9681ca097b17,NFLX,2022-01-20 02:04:43,sell,694,856.21,390.44,602ba256-01db-4b73-8ab2-85dc85b7b774,f6496cde-fca5-4576-8523-93d79a5d376e,OTC,sell,pending,JPY,43.32,352.47,sort,2022-07-09 05:50:05,1.09,32.83,NASDAQ,on-hold
c1c4f618-7925-47d5-bc65-a804ee9ff73c,TSLA,2023-02-15 10:27:24,buy,221,199.38,1441.89,5eebc618-5628-4768-adf0-ac3c9ab8180f,ffdba2ee-57d3-4c63-a3e1-03bbae8e6075,NYSE,buy,executed,USD,37.06,1049.18,forward,2022-04-18 17:19:48,1.1,4.12,NYSE,active
660237ed-aa42-4203-9c78-4ca4f0e4ca0b,FB,2023-06-24 01:53:31,sell,907,812.02,1104.23,5b24bb54-f9ad-47ae-8ea7-61a69c5dfb8d,19a53942-ce67-4962-948b-9bb7df8200b8,NYSE,sell,executed,USD,37.26,855.82,about,2024-02-22 22:03:01,1.12,46.19,OTC,active
b9a807ba-66dc-4997-b2c4-54a4dedbcef9,NFLX,2021-06-09 18:03:33,buy,153,1272.38,878.85,de772156-1f76-443f-9a16-b8530692fe02,b3030188-f378-4b94-878b-2f0087d75309,OTC,sell,canceled,USD,47.93,895.54,society,2022-05-16 11:59:26,0.93,26.5,NYSE,active
afa9d02c-9e4c-4be7-b3b0-e73d5e516bf8,GOOGL,2024-04-19 17:07:07,buy,675,144.28,397.64,301c8108-a904-4abd-a9c2-aa1783d1677a,f521cf35-a358-44d3-bc76-627b00cd11a8,NASDAQ,buy,canceled,USD,49.81,841.09,year,2022-12-31 07:25:47,0.97,16.18,NASDAQ,active
df996726-5c36-4f5c-a23f-3abf0441e22c,FB,2020-08-24 11:22:03,buy,999,122.01,1442.11,53559e80-bc5e-4e2f-8ebc-1bd7f8378be2,9b54d227-3bca-4ff6-b1be-0c72ad8cc85c,NYSE,sell,pending,EUR,18.76,482.62,memory,2023-08-30 14:09:37,0.96,43.73,NYSE,active
14d49d3a-cb40-4cdd-9cd2-da08bd3c83c3,MSFT,2023-03-22 13:20:36,buy,869,208.38,227.98,f104ad27-ee75-434e-b067-dba16d8bebc3,a888e7af-fca3-4bae-b9e3-202eee4bd350,OTC,buy,canceled,JPY,7.91,1032.86,tough,2021-02-10 10:12:09,1.13,37.6,NYSE,active
9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,MSFT,2021-12-01 09:40:22,sell,880,1488.76,1250.96,8522496a-deaf-4fa9-a4a6-3a6cb641d449,db576a7f-c8ec-4641-9267-8e10e050df24,NYSE,buy,canceled,USD,40.37,603.73,sense,2024-07-20 04:06:53,0.87,6.1,OTC,locked
cbfc721c-7f78-4428-a0bb-859a08207d4e,GOOGL,2020-12-30 21:34:27,sell,573,840.16,1396.54,ff0dd3c2-ac4d-4d33-9515-28af4d25298f,77806788-dff1-45e3-bcba-6c808c7aa939,NYSE,buy,pending,EUR,29.28,443.75,concern,2024-01-20 21:13:45,1.14,16.1,NASDAQ,active
a9a2e9cd-7b6f-45df-9d9d-1d80f47e3ca0,AAPL,2024-11-09 02:48:09,buy,79,1473.76,542.97,2ba17f78-362e-47d4-be4c-943a3dabba61,b32d3c81-a8e5-4e05-b1b7-bd1ec0d52828,NYSE,buy,pending,USD,2.87,364.35,behind,2021-02-26 00:04:13,0.8,19.02,NASDAQ,active
077b1426-b73c-42ab-be4c-efed6f552c9e,AMZN,2021-08-15 03:41:21,sell,695,1189.69,626.24,e713f930-5395-4e5c-add0-ce02edd32be9,386a9050-47c5-4839-842c-d0ba622c636f,NYSE,sell,executed,USD,9.11,1253.95,serve,2022-06-13 17:51:27,0.81,35.48,NYSE,locked
e5c345fc-f395-4213-b9ee-f2c0aa7a907d,FB,2021-04-21 18:32:28,sell,360,1283.62,1170.84,88d7d47c-ec38-404b-a2c0-eee9aa5ca8cd,172730d8-7df1-42c2-b9b4-c225a23036d2,OTC,sell,executed,EUR,20.86,789.74,stuff,2023-02-02 07:07:51,1.15,48.05,OTC,on-hold
9372e80d-ee89-4190-b94b-5d35df377ff8,GOOGL,2020-10-22 05:36:14,sell,161,1043.26,1100.89,e900b66f-6083-4f88-97dd-a51ea4dc4d4e,b99b70d6-bc6a-48a7-be33-2380b7aa53b6,OTC,buy,canceled,EUR,11.51,479.36,I,2025-01-14 01:58:39,0.84,41.6,OTC,locked
cef66a14-6fdc-421b-9b2c-0eb7f75c0751,AAPL,2022-03-30 08:49:08,sell,468,1369.49,1149.95,4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,5719d3e4-16d1-4768-9c83-90ba1672380e,NASDAQ,sell,pending,EUR,44.96,407.64,sit,2021-11-09 21:38:12,0.9,6.13,NYSE,locked
92a593c8-1db9-4330-b127-6a5cbe9f44cb,AMZN,2023-05-21 20:08:28,sell,425,745.36,1321.68,f43dd740-5039-4a8c-9a73-dae0209e6e48,006e0070-bca6-46b0-93b0-d27e61547769,NASDAQ,buy,canceled,EUR,12.03,318.53,foreign,2020-10-13 14:09:23,0.86,38.1,NASDAQ,on-hold
d8dcc3a5-309a-4327-891d-47fe970e287a,MSFT,2023-07-24 05:54:33,buy,883,1144.76,465.73,c572aa5b-51d4-4f72-ac77-8135fad76ab7,ef15b821-ade6-4f3c-8c2a-261d5d7233db,NASDAQ,buy,pending,USD,10.45,725.87,style,2021-05-01 17:50:26,1.11,26.91,NYSE,locked
973d1855-9a03-4d06-a9eb-0bf9850e6d30,GOOGL,2022-02-23 11:45:23,buy,436,675.28,1183.05,89cd90e7-025a-4dd4-a533-31401b493710,250b1c5a-50e0-4a81-b5ea-1023da3465d9,OTC,sell,executed,USD,49.41,106.55,team,2022-10-13 12:26:56,1.15,33.73,NASDAQ,active
ae133adc-7ff5-488e-b80a-1bb7d653d4bb,AAPL,2024-02-19 09:26:21,buy,27,318.02,1243.7,2557c82c-488c-4ea4-99f9-a33825bdab14,cd2174d3-d960-4af0-aa54-6c79bf3f51d5,OTC,sell,canceled,JPY,5.11,223.4,their,2020-07-20 00:32:42,1.1,10.82,NYSE,active
809bd813-4f13-423b-91f4-a72499503858,TSLA,2021-04-22 21:49:30,sell,71,1122.55,580.67,b4dea4a4-d900-4a4b-bf31-78464600fc5f,d424d9f3-a18e-4440-ba70-bcf892efd363,NYSE,buy,canceled,EUR,11.25,219.96,dinner,2024-06-20 07:27:34,0.87,9.59,NYSE,on-hold
606ffa15-f76c-432e-b442-8cde4a9f6c5c,AMZN,2020-10-04 01:03:54,sell,796,442.12,236.75,27177e59-5548-4613-8f69-ef2dfb2c2c83,d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,NASDAQ,sell,executed,USD,37.07,1073.96,significant,2022-03-04 14:14:44,0.97,37.67,NYSE,on-hold
ec5412b4-0d74-4c38-bc58-82ecb34de663,GOOGL,2021-10-12 12:23:48,sell,704,143.06,1251.97,644d852c-ba36-46cc-bccd-1ac6db55daf5,a8c4a0ca-d0a4-431a-bc00-f3e74c91ef0e,OTC,buy,pending,USD,43.13,952.82,while,2021-08-11 21:59:16,1.03,18.84,OTC,locked
646cd3c1-8c45-4c9e-8585-5672fdb651a6,AMZN,2023-02-16 14:48:18,sell,271,213.93,363.0,fd853cf8-7932-48b9-ad8a-c4bc6c24dcaa,641cb619-6430-48d9-81f9-8e90592aa87b,OTC,sell,pending,JPY,8.85,1053.68,away,2024-09-30 06:36:52,1.16,23.47,NASDAQ,locked
b245b7d9-4849-432c-8875-4d16ba0c96e2,NFLX,2021-12-01 10:48:28,sell,645,1476.44,861.14,64ce4589-8c4a-42ba-9b33-5860b37bdb99,c0948932-52cb-4f69-a182-b51818e9ef77,OTC,sell,executed,EUR,19.88,127.26,strong,2025-03-12 12:13:29,1.12,12.26,NASDAQ,locked
d98d213c-0ddb-4654-8e19-2f51dda8b391,FB,2022-11-05 01:04:57,buy,200,155.44,405.52,93c09687-29e7-4176-a796-17c47520d99e,7b814ce1-b22a-4428-b11f-4ae4233731e0,OTC,sell,pending,EUR,20.69,296.25,film,2021-06-28 06:27:29,1.06,11.46,NYSE,active
bf95ff33-cdea-4f52-b7d7-cab335b33f54,GOOGL,2021-12-03 04:46:48,sell,217,492.58,1439.61,5cbad410-0256-4225-a6b7-8891bc3ddbfc,1a1940e4-935f-46e2-9b2c-1379b9d859f5,OTC,buy,executed,USD,43.17,595.88,resource,2021-07-06 21:56:31,0.98,5.9,OTC,active
6d572692-fb92-4354-b34d-4b136065f5cf,MSFT,2021-09-08 23:17:26,sell,880,744.93,172.86,5b078b11-1896-4587-8e6b-bde0ed0d6017,f1efa963-2dfc-4b9c-b94f-ebeff96277e5,NYSE,sell,pending,EUR,45.54,279.76,area,2021-04-03 21:41:45,1.08,30.37,OTC,on-hold
56a701ab-a66c-4f43-83f3-8f4efaf36aec,GOOGL,2023-12-13 03:45:06,buy,958,491.52,1243.33,b8f91075-a081-45d2-a608-92d6f84006f2,1e69d7ef-08b3-4111-beb8-62c6676c269f,NASDAQ,sell,pending,JPY,20.35,1029.78,effect,2023-08-19 15:39:39,1.14,19.46,NYSE,active
989da530-b01f-49f3-8d7d-10f37d169638,TSLA,2021-09-22 05:14:39,sell,169,1261.01,1245.28,c69e17c9-6018-4b17-bec5-715ca71db3a6,abb558e1-cb9a-4ed5-bdbc-ebdbb119779c,NYSE,sell,canceled,USD,22.94,504.49,reason,2021-01-07 17:34:21,1.17,18.51,OTC,on-hold
d1753cd1-dd69-4f6b-b6b3-5303c7195dd0,TSLA,2023-07-05 11:11:27,sell,507,604.75,527.54,71f34593-a737-419b-a1e0-9bf146748ee4,1ddb4f15-1eb8-4863-82f8-60445e08e249,OTC,sell,canceled,JPY,36.32,1017.32,beautiful,2021-04-18 12:30:19,1.08,33.18,NYSE,on-hold
e8920b25-ab35-475a-a433-66c97d3d6b72,TSLA,2024-08-05 01:17:03,buy,177,977.11,163.57,92aef13c-963b-4564-85e5-14ff399557cb,4612d424-7ac0-47a6-9297-eaacfcc2ed18,OTC,sell,executed,USD,4.68,408.74,rule,2021-01-23 02:04:52,1.14,15.34,OTC,active
624b31d7-2e5c-48ad-97c6-eb3ccb5a1c0e,MSFT,2024-05-17 15:36:51,buy,247,253.62,483.21,6f041c76-b3e6-422d-a504-4925fffcff63,1974fb71-200f-4ed0-9248-c8c84c618a43,NASDAQ,buy,executed,EUR,5.86,735.89,gas,2020-10-18 14:27:27,1.01,23.36,NASDAQ,active
cb93dab6-dcb9-4394-a8ac-64c4b6b98240,AAPL,2024-10-30 07:24:40,buy,141,715.72,307.36,b363d272-d018-4ce6-a7c3-bd9e2f54f0e5,d1453eb7-8e59-4579-a4cf-d9b9050e1961,OTC,sell,canceled,JPY,24.35,327.42,not,2024-10-07 05:52:54,0.96,21.13,NYSE,on-hold
d64f10b5-84d6-4400-905d-d35c7d127b6b,MSFT,2025-03-25 23:40:44,sell,393,1369.3,1126.38,ca41e052-d19e-4f98-b6b8-432989fab5cc,c0c3d59e-c0e5-4a1a-9fc4-5171a6d5dac6,NYSE,buy,executed,EUR,18.6,228.04,despite,2021-04-03 20:08:49,0.98,49.66,NYSE,active
